"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"385","000380107571500102","АЛЕКСО ДЕМНИЕВСКИ 7/13","ПРОКРЕДИТ БАНКА АД СКОПЈЕ","5106621","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за промет производство и услуги ДЕВЕ ПРОМЕТ Љубинка ДООЕЛ увоз-извоз Скопје","02/2036-302","MK4030996169902"
"386","000300000003646945","ХРИСТО СМИРНЕНСКИ 30/Избрисх","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6906907","Неспецијализирана трговија на големо","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЦЕНТАР","Друштво за производство, трговија и услуги БЛЕК СИ МЕТАЛ ТРЕЈДИНГ ДООЕЛ Скопје","","MK4080013539799"
"387","000530010101907648","БЛАГОЈА СТЕФКОВСКИ 37","ОХРИДСКА БАНКА А.Д. - ОХРИД","7127596","Трговија на мало со метална стока  бои и стакло во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство, трговија и услуги РОчКА КОМЕРЦ ДООЕЛ Скопје","","MK4043016520344"
"388","000210052599830107","ДРЕНАК ББ/-","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5259983","Производство на компјутери (сметачки машини) и периферна опрема","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-К. ВОДА","Друштво за производство, трговија и интелектуални услуги увоз извоз  НИКО КОМПЈУТЕРИ Жарко ДООЕЛ Скопје","02/3223-080","MK4030998358117"
"389","000200000032673957","БУЛЕВАР ПАРТИЗАНСКИ ОДРЕД 143","СТОПАНСКА БАНКА АД СКОПЈЕ","5387612","Поставување на инсталации за водовод  канализација и плин и инсталации за греење и клима-уреди","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-КАРПОШ","Друштво за производство,трговија и застапување на странски фирми ТЕХНОКЛИМА ДОО експорт-импорт Скопје","02/362-128","MK4030000378578"
"390","000530000101547342","СТАЈКОВЦИ УЛ. 1 138","ОХРИДСКА БАНКА А.Д. - ОХРИД","6828752","Товарен патен транспорт","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТАЈКОВЦИ","Друштво за транспорт, шпедиција, трговија и услуги МАГРО ТРАНСПОРТ ДООЕЛ увоз-извоз Скопје","","MK4043012512282"
"391","000300000000110907","МИТРОПОЛИТ ТЕОДОСИЈ ГОЛОГ 52","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","4272684","Трговија на големо со делови и прибор за моторни возила","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-ЦЕНТАР","Друштво за производство, трговија и услуги  ТДА ТРЕЈД ДОО увоз -извоз Скопје","02/3245-680","MK4030991112945"
"392","000530010100435285","ЖАН ЖОРЕС 61","ОХРИДСКА БАНКА А.Д. - ОХРИД","5875218","Фризерски салони и салони за разубавување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство, промет и услуги ЛЕЈДИ КЛУБ ДООЕЛ увоз-извоз Скопје","02/2550-059","MK4030004511744"
"393","000300000000176382","БУЛЕВАР“ 8-ми СЕПТЕМВРИ 18/-","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","4788036","Архитектонски дејности","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Друштво за архитектура,урбанизам и инЖенеринг ТЕТРАКТИС Кристијан ДООЕЛ експорт-импорт Скопје","02/3074-606","MK4030994419260"
"394","000200000032450663","УЛИЦА 34 24","СТОПАНСКА БАНКА АД СКОПЈЕ","5380847","Трговија на мало со моторни горива и мазива во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ИЛИНДЕН","Друштво за мегународен транспорт и шпедиција ИНТЕР-ОИЛ Соња и др.ДОО Скопје","02/2581-714","MK4030000378314"
"395","000300000000069779","1550 52","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5075041","Друго печатење","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - БУТЕЛ","Друштво за графичко издавачка дејност ДАТАПОНС ДООЕЛ  Скопје","02/2401-170","MK4030995236606"
"396","-00000000000000000","5 111","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5472237","Производство на други производи од пластични маси","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СТАЈКОВЦИ","Друштво за производство,трговија и услуги УНИЈА ПАК ДООЕЛ увоз-извоз,с.Стајковци,Скопје","","MK4030000400727"
"397","000530000101460236","САВА КОВАЧЕВИЌ 1/ЛАМ.4-2","ОХРИДСКА БАНКА А.Д. - ОХРИД","6747990","Производство на електрична енергија","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-К. ВОДА","Друштво за производство на електрична енергија БНБ ЕНЕРЏИ ДОО експорт-импорт Скопје","","MK4058011511549"
"398","000530010100590873","ФЕРИД БАЈРАМ 43","ОХРИДСКА БАНКА А.Д. - ОХРИД","6056091","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЧАИР","Производно транспортно услуЖно трговско друштво АЛДИС ТРЕЈД ДООЕЛ увоз-извоз Скопје","02/2624-702","MK4030005572070"
"399","000200000018391095","ЈУЖНОМОРАВСКИ БРИГАДИ 5/-","СТОПАНСКА БАНКА АД СКОПЈЕ","4811933","Производство на брави и шарки","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство,трговија и услуги чАДИ ДООЕЛ  увоз-извоз Скопје","02/2522-020","MK4030994107772"
"400","000200000023343527","МИЛЕ ПОПЈОРДАНОВ 32А/-","СТОПАНСКА БАНКА АД СКОПЈЕ","5079888","Изградба на станбени и нестанбени згради","АКЦИОНЕРСКО ДРУШТВО","СКОПЈЕ-КАРПОШ","Друштво за градеЖништво БЕТОН Акционерско друштво Скопје","02/3080-888","MK4030995230500"
"401","000530010101098183","1558 46Б/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6463045","Неспецијализирана трговија на големо","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ - БУТЕЛ","Друштво за трговија, инЖенеринг и услуги МОДУЛСИСТЕМ ДОО увоз-извоз Скопје","","MK4038009500300"
"402","000290100000063581","БОРИС ТРАЈКОВСКИ 28","ТТК БАНКА АД СКОПЈЕ","4085779","Издавање и управување со сопствен недвижен имот или недвижен имот земен под закуп (лизинг)","АКЦИОНЕРСКО ДРУШТВО","СКОПЈЕ-К. ВОДА","Акционерско Друштво ТРГОТЕКСТИЛ МАЛОПРОДАЖБА Скопје","02/227-259","MK4030950263181"
"403","000530010101769617","ГЕМИЏИСКА 4/2-2","ОХРИДСКА БАНКА А.Д. - ОХРИД","7014147","Ковање  пресување  штанцување и валање на метали; металургија на прав","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-Г. БАБА","Друштво за производство трговија и услуги ЕУРОСТОР 989 ДООЕЛ Скопје","078220394","MK4043015517730"
"404","000200002607640710","БУЛЕВАР АСНОМ 13/-21","СТОПАНСКА БАНКА АД СКОПЈЕ","6876889","Компјутерски консултантски дејности","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - АЕРОДРОМ","Друштво за консултантски услуги ПОУВЕР СОФТ ДООЕЛ Скопје","","MK4032013521623"
"405","000250000000004282","БУЛЕВАР ПАРТИЗАНСКИ ОДРЕД 88/лок.8","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","4407652","Електроинсталатерски работи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-КАРПОШ","Трговско друштво за инЖенеринг, производство, промет и услуги ЕЛСА-Д Стојче ДООЕЛ експорт-импорт Скопје","3060-051","MK4030992238012"
"406","000510000140005059","11-ТИ ОКТОМВРИ 86/1-1","КОМЕРЦИЈАЛНО ИНВЕСТИЦИОНА БАНКА АД КУМАНОВО","4239881","Останати деловни помошни услужни дејности  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ-ЦЕНТАР","Друштво за консалтинг, вештачење и стечаен управник ФИНАНСИСКИ КОНСАЛТИНГ ДООЕЛ Скопје","02/3117-888","MK4030991106600"
"407","000530010101962259","БУЛЕВАР АСНОМ 31/-45","ОХРИДСКА БАНКА А.Д. - ОХРИД","7175680","Останати специјализирани градежни работи  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - АЕРОДРОМ","Друштво за трговија и услуги ХИДРОТЕК ДООЕЛ Скопје","077893023","MK4032017533413"
"408","000300000000157855","БУЛ.ВИДОЕ СМИЛЕВСКИ БАТО 7/1-1","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5526990","Дејности за нега и одржување на телото","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","СКОПЈЕ - АЕРОДРОМ","Друштво за промет и услуги  СТЕМИЛ ДООЕЛ увоз-извоз Скопје","02/2432-319","MK4030001415167"
"409","000210068285660143","НИКОЛА ПАРАПУНОВ 41","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6828566","Дејности на холдинг-друштвата","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","СКОПЈЕ-КАРПОШ","Холдинг друштво М ГРУПА ДОО Скопје","","MK4057012519342"
"410","000210061197350126","29-ТИ НОЕМВРИ 31/1","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6119735","Малтерисување","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ГРЧЕЦ","Друштво за производство,трговија и услуги ЕН-СА-ИНГ ДОО увоз-извоз Скопје","","MK4030006597298"
